mof_name,atomic_number_mean,atomic_number_gmean,atomic_number_std,atomic_number_max,atomic_number_min,group_mean,group_gmean,group_std,group_max,group_min,period_mean,period_gmean,period_std,period_max,period_min,electronegativity_mean,electronegativity_gmean,electronegativity_std,electronegativity_max,electronegativity_min,electron_affinity_mean,electron_affinity_gmean,electron_affinity_std,electron_affinity_max,electron_affinity_min,melting_point_mean,melting_point_gmean,melting_point_std,melting_point_max,melting_point_min,boiling_point_mean,boiling_point_gmean,boiling_point_std,boiling_point_max,boiling_point_min,density_mean,density_gmean,density_std,density_max,density_min,ionization_energy_mean,ionization_energy_gmean,ionization_energy_std,ionization_energy_max,ionization_energy_min,energy
EWIMIH_charged_w_CO2,5.225806451612903,3.5774228318499843,4.368662514232001,25.0,1.0,9.727598566308243,5.686421037898115,6.483311217321217,16.0,1.0,1.7132616487455197,1.6072427172722872,0.6136468690762065,4.0,1.0,2.5827598566308243,2.5420690903305165,0.4664330248855906,3.44,1.55,0.9735673830573476,,0.4799064528053653,1.461112979,-0.52,1546.518853046595,199.5007797899586,1821.1868788927225,3800.0,14.01,1774.2483154121865,265.2092138568612,2057.63187587413,4300.0,20.28,2622.760683760684,2459.582372573625,1313.1858868785368,7470.0,2267.0,12.578518091653736,12.47761428617866,1.4993400525704776,14.53413,7.434038,-0.3404867949999849
EWIPIL_w_CO2,7.63855421686747,5.8212995775831375,5.912164941478994,30.0,1.0,12.843373493975903,10.021948426678344,4.99272224007368,16.0,1.0,2.0,1.907661794755239,0.6209204205650664,4.0,1.0,2.779156626506025,2.725200033253788,0.5390536214454354,3.44,1.65,1.2091830705180724,,0.5015338550041315,2.07710426,-0.62,1584.7744578313243,301.4310396385925,1805.8793740388428,3800.0,14.01,1836.6366265060249,422.6590206112509,2018.2049037107488,4300.0,20.28,2712.4634146341464,2499.744052851053,1458.5790629266046,7140.0,1960.0,12.317219243330412,12.237784436733026,1.3745829257031974,13.618055,9.394197,-0.2611111114286554
EWUCOP_w_CO2,6.703296703296704,5.103807068331873,5.30290093840311,29.0,1.0,12.153846153846152,9.052039916197234,5.260098768393464,16.0,1.0,1.912087912087912,1.8252978090266287,0.5864467720495091,4.0,1.0,2.722087912087912,2.684039711474389,0.4575916805598837,3.44,1.9,0.9768003216373626,,0.5327512762980867,1.461112979,-0.07,1629.1257142857137,285.2051464893557,1816.458193561404,3800.0,14.01,1924.0202197802207,380.2086467134768,2066.1321456275627,4300.0,20.28,2916.073170731708,2591.1457679480864,1974.0789811743443,8920.0,2267.0,12.558046149398152,12.433297156976014,1.6763274122931051,14.53413,7.72638,-0.2941219033332534
EWUGEK_w_CO2,4.741035856573705,2.915166749953384,6.179959685616547,48.0,1.0,8.47011952191235,4.390496311821324,6.738285066920591,16.0,1.0,1.601593625498008,1.489524076919786,0.6564402448198364,5.0,1.0,2.5191633466135457,2.487996428958912,0.4129223628000231,3.44,1.69,0.8971283691992032,,0.4672137974961248,1.461112979,-0.72,1314.2788844621514,131.89728834232562,1780.2012999820329,3800.0,14.01,1498.5386454183267,175.74290429394568,2008.6739137793784,4300.0,20.28,2553.876404494382,2407.6272737148693,1322.4348824921467,8650.0,2267.0,12.82475292895069,12.755792857392096,1.2939902871668727,14.53413,8.99382,-0.3747515712500444
EWUKIS_w_CO2,8.019323671497585,5.850572749435368,7.137680750713182,30.0,1.0,12.599033816425122,9.845812431535096,4.918524486516288,16.0,1.0,2.028985507246377,1.921228327345235,0.7013654279746588,4.0,1.0,2.713381642512078,2.65166972179674,0.5671874539975132,3.44,1.65,1.0902159220917873,,0.5734799668442139,1.461112979,-0.62,1750.7968115942024,361.4666199429836,1823.5863086305008,3800.0,14.01,2025.516908212561,496.7778963272607,2037.043430084954,4300.0,20.28,3071.715596330276,2739.87525640976,1809.3678205219203,7140.0,2267.0,12.211413198024442,12.125654130596546,1.420085966888192,13.618055,9.394197,-0.277370262000295
EWUTEW_w_CO2,7.382716049382716,4.068249304369276,10.736539550151372,74.0,1.0,9.687242798353909,5.818722111022134,6.239470291393384,16.0,1.0,1.9012345679012344,1.722818327373793,0.9198980745776374,6.0,1.0,2.457242798353909,2.4406820381212566,0.2889220256985143,3.44,1.9,1.00999915536214,,0.4939585493993815,2.07710426,-0.07,1806.710288065844,316.39098346003533,1817.0021915329987,3800.0,14.01,2174.3101234567907,422.7368773253006,2088.3941304954,5828.0,20.28,3309.7445255474454,2674.8763295333047,3349.892400558076,19250.0,1960.0,12.083099086321647,11.943324794078444,1.7570064828056102,14.53413,7.72638,-0.3109438000001319
EXALAR_w_CO2,4.418604651162791,2.8790737338492702,4.234040118777835,28.0,1.0,8.362790697674418,4.353903542546329,6.651351436583149,16.0,1.0,1.5906976744186043,1.4866788406194051,0.5944761045086682,4.0,1.0,2.499488372093024,2.4764371424727694,0.3474749026970532,3.44,1.91,0.7378212963395351,,0.486883811462459,1.461112979,-0.07,1201.827720930232,118.12895164734816,1725.6151950096792,3800.0,14.01,1386.4398139534885,153.8503238421126,1964.2373468084693,4300.0,20.28,2651.985507246377,2454.174035770853,1551.926194389874,8908.0,2267.0,12.989778156146008,12.897805663071544,1.4623086953870466,14.53413,7.639878,-0.7119780960002118
EXALIZ_w_CO2,7.688524590163935,4.237705902492404,9.982839347085738,42.0,1.0,9.710382513661202,5.758470869097741,6.513395307588684,16.0,1.0,1.907103825136612,1.715233414150596,0.9901723784004062,5.0,1.0,2.6526229508196724,2.6089360672286674,0.4921511884168776,3.44,1.91,0.8780533027595632,,0.5047713462593959,1.461112979,-0.07,1097.039344262295,128.452279711466,1622.4853170295928,3800.0,14.01,1377.7967213114755,178.35321669153169,1999.290954737246,4912.0,20.28,4295.684210526316,3336.4949633603874,3424.4141727590127,10280.0,1823.0,12.690531387880434,12.494902721943458,1.9886457991434627,14.53413,7.09243,-0.2228854750001876
EXAPEA_w_CO2,6.135338345864661,4.088464538625557,5.254116831829547,29.0,1.0,10.37593984962406,6.449168739854491,6.199201384121443,16.0,1.0,1.849624060150376,1.722682874496336,0.6771927969442227,4.0,1.0,2.481428571428572,2.4688393717837283,0.254862908326842,3.44,1.9,1.1298739806992484,,0.4973432338231364,2.07710426,-0.07,1933.1105263157888,386.6406915232451,1834.7851187591489,3800.0,14.01,2248.0932330827063,510.6795421890749,2049.1777437834344,4300.0,20.28,2368.132530120482,2278.2665091240274,1036.583216904604,8920.0,1960.0,12.034422360812632,11.947807222825396,1.434745763146029,14.53413,7.72638,-0.3849922312499387
EXAXAE01_w_CO2,10.761904761904765,6.450784258640824,12.656279306956357,53.0,1.0,12.231292517006803,9.27337819175145,5.1877249508946095,17.0,1.0,2.217687074829932,2.0244358057586864,1.02031745628586,5.0,1.0,2.6606122448979592,2.614495497728788,0.5006828323655332,3.44,1.9,1.2476491902653062,,0.5687213609923307,3.059046537,-0.07,1660.7004081632651,360.718516472456,1746.7119169012194,3800.0,14.01,2068.922448979592,505.3436040471703,2004.3378060540783,4300.0,20.28,3845.1728395061727,3209.0403956086443,2637.8465440354166,8920.0,2267.0,11.936856574101007,11.762242108772408,1.9232247579096933,14.53413,7.72638,-0.3531824271428668
EXAXAE_w_CO2,10.761904761904765,6.450784258640824,12.656279306956357,53.0,1.0,12.231292517006803,9.27337819175145,5.1877249508946095,17.0,1.0,2.217687074829932,2.0244358057586864,1.02031745628586,5.0,1.0,2.6606122448979592,2.614495497728788,0.5006828323655332,3.44,1.9,1.2476491902653062,,0.5687213609923307,3.059046537,-0.07,1660.7004081632651,360.718516472456,1746.7119169012194,3800.0,14.01,2068.922448979592,505.3436040471703,2004.3378060540783,4300.0,20.28,3845.1728395061727,3209.0403956086443,2637.8465440354166,8920.0,2267.0,11.936856574101007,11.762242108772408,1.9232247579096933,14.53413,7.72638,-0.2955801928571223
EXEMUR_w_CO2,6.173913043478261,3.838631913229124,7.774186882115536,48.0,1.0,10.107023411371236,6.109119939971847,6.321533843662916,17.0,1.0,1.7993311036789297,1.6676029568728887,0.7494922834909605,5.0,1.0,2.536153846153846,2.507735654542822,0.390353912495132,3.44,1.69,1.1041878182240803,,0.6778077947933829,3.61272528,-0.72,1877.3890301003344,310.04736081566017,1867.93975719358,3800.0,14.01,2140.166287625418,401.5200272098031,2102.076141933227,4300.0,20.28,2600.751633986928,2431.420790916869,1420.896381355663,8650.0,2267.0,12.355293068800645,12.28386316416721,1.3130945528308664,14.53413,8.99382,-0.0854302514287934
EXENAX_w_CO2,11.345794392523365,5.016027907364041,16.432872686866784,53.0,1.0,10.373831775700934,6.45117973973609,6.248025279793147,17.0,1.0,2.149532710280374,1.86426386372462,1.273773834572024,5.0,1.0,2.53373831775701,2.5075089269828954,0.3669819404364686,3.44,1.93,0.9526605093177573,,0.7884853862113409,3.059046537,-0.07,1312.5734579439245,203.08863695467008,1690.215057640583,3800.0,14.01,1567.5252336448605,265.2995253135548,1925.085499790936,4300.0,20.28,4045.938775510204,3306.012435890491,3006.912881658565,10490.0,2267.0,12.402005543836111,12.222814911421636,1.9756238421527403,14.53413,7.576234,-0.1741981599999462
EXEQAA_w_CO2,6.292237442922374,4.707391113832637,4.342261685615066,21.0,1.0,11.114155251141552,7.493449701710459,6.039499404215771,16.0,1.0,1.8904109589041096,1.7846194126135515,0.6529520705650951,4.0,1.0,2.6600456621004565,2.5961924289757072,0.5626555575605605,3.44,1.36,1.147802876004566,1.055992925536013,0.3448540053334227,1.461112979,0.17938023,1801.0871232876707,321.84987119110065,1825.6735982168248,3800.0,14.01,2104.5746118721463,437.20429748397953,2071.325401031691,4300.0,20.28,2346.045871559633,2336.7200901412284,224.73692613630388,2985.0,2267.0,12.18278578440957,12.023520912305866,1.7694123825025545,13.618055,6.56149,-0.3550971866666259
EXEQII_SL_w_CO2,6.32,4.762240331348611,4.290019424975447,21.0,1.0,11.226666666666668,7.637501892463021,5.999051776924601,16.0,1.0,1.893333333333333,1.790050141855945,0.6444291185917105,4.0,1.0,2.672933333333334,2.6087976999418867,0.5647082393196999,3.44,1.36,1.1543890088133335,1.0637913163368862,0.3428861128859749,1.461112979,0.17938023,1787.8101333333327,318.7972283442051,1825.8576465062424,3800.0,14.01,2088.278400000001,433.8333112707472,2071.398911014512,4300.0,20.28,2344.6216216216217,2335.4450982286075,222.9511340656381,2985.0,2267.0,12.20010170126976,12.043146553186574,1.7581861237182863,13.618055,6.56149,-0.2505702616665909
EXEXAH_w_CO2,4.569536423841059,2.9811989521231905,4.515623993425249,27.0,1.0,8.490066225165563,4.56259447921139,6.487754690396868,16.0,1.0,1.6291390728476822,1.5185022083622035,0.6263094260946696,4.0,1.0,2.4476158940397346,2.4303461764819474,0.2987672433645367,3.44,1.88,0.8924351636622518,,0.4132391345908955,1.461112979,-0.07,1695.940662251655,212.1413548165836,1850.142369024743,3800.0,14.01,1953.7488741721847,273.4771373953254,2101.026259561647,4300.0,20.28,2651.521739130435,2454.046212533557,1550.0566853467906,8900.0,2267.0,12.539899101860453,12.445485897073794,1.4803800114628023,14.53413,7.88101,-0.2408695400000055
EXOTUH_SL_w_CO2,5.504761904761905,3.889828992458993,5.71651543799494,48.0,1.0,10.59047619047619,6.721322461164,6.107287197774456,16.0,1.0,1.7571428571428571,1.6622880497854018,0.5960756012864304,5.0,1.0,2.5899047619047617,2.5604073461242915,0.4032652329082713,3.44,1.69,0.9991394180333334,,0.466566233366136,1.461112979,-0.72,1888.4902857142856,310.82540431405846,1876.670856896764,3800.0,14.01,2147.4975238095235,400.5200469201063,2115.241916701044,4300.0,20.28,2447.6509433962265,2354.5661449555805,1058.517930102352,8650.0,2267.0,12.468480809438669,12.396221772632364,1.335136114167082,14.53413,8.99382,-0.1194318733332693
EXOZIB_w_CO2,5.935897435897436,4.00149801280646,5.397862215942634,29.0,1.0,10.474358974358974,6.406481348300829,6.404574404832445,16.0,1.0,1.7692307692307692,1.6595236974471137,0.6389710663783132,4.0,1.0,2.6832051282051284,2.6369789727737403,0.5077110363030902,3.44,1.9,1.0533764283974365,,0.4271888911505251,1.461112979,-0.07,1293.3826923076924,160.28339475824865,1739.9447969902728,3800.0,14.01,1536.6010256410254,222.92919322543284,1990.391558447084,4300.0,20.28,2979.8214285714284,2625.380374933605,2057.738218349239,8920.0,2267.0,12.700187825549335,12.59409957715369,1.529383491323582,14.53413,7.72638,-0.3372240733332508
EXUHEM_w_CO2,4.867256637168142,3.015706978603753,6.401748136222174,48.0,1.0,8.690265486725664,4.627491296453637,6.6400229848436005,16.0,1.0,1.6283185840707963,1.5142655183658054,0.6677752028287959,5.0,1.0,2.4995575221238937,2.472023503383114,0.3868808542222935,3.44,1.69,0.9345842159734512,,0.4483078455709066,1.461112979,-0.72,1539.055929203539,174.9613981456447,1840.823023820508,3800.0,14.01,1752.8700884955754,230.30183435105312,2076.338735415045,4300.0,20.28,2538.617021276596,2399.9320709986305,1288.392657756687,8650.0,2267.0,12.65379690960793,12.582931481869805,1.3122647283492277,14.53413,8.99382,-0.1850645366666109
EZABEN_w_CO2,10.912280701754383,6.060761948464765,13.416774917407109,48.0,1.0,11.75438596491228,8.282542076143221,5.688648906141674,17.0,1.0,2.210526315789474,1.9864589906139896,1.1040093138633174,5.0,1.0,2.6359649122807016,2.586475666902549,0.4889116436127084,3.44,1.69,0.780289716859649,,1.174349834924001,3.61272528,-0.72,972.062105263158,163.80815401808778,1545.9943187564263,3800.0,14.01,1147.2087719298245,217.1683401005753,1738.6956047556853,4300.0,20.28,4282.684210526316,3460.218271545913,2967.006821566876,8650.0,2267.0,12.810247845551295,12.672971845572722,1.7820845802371312,14.53413,8.99382,-0.2894328771428637
EZEQEH_w_CO2,5.20704845814978,3.9340996159948336,2.90925056767086,12.0,1.0,10.317180616740089,6.382534709553922,6.3193859469978,16.0,1.0,1.753303964757709,1.6686450403768147,0.5062822166892913,3.0,1.0,2.589559471365639,2.541059931486866,0.4921165111638431,3.44,1.31,1.049507098823789,,0.4439785047230894,1.461112979,-0.42,1806.549074889868,294.2456932353785,1856.461847146501,3800.0,14.01,2062.1550660792946,387.23136555876937,2089.847817948797,4300.0,20.28,2229.548672566372,2224.751380184445,135.68032387140204,2267.0,1738.0,12.343750186700122,12.243617676133086,1.494669581623162,14.53413,7.646236,-0.3757078371427269
EZEQIL_w_CO2,5.20704845814978,3.9340996159948336,2.90925056767086,12.0,1.0,10.317180616740089,6.382534709553922,6.3193859469978,16.0,1.0,1.753303964757709,1.6686450403768147,0.5062822166892913,3.0,1.0,2.589559471365639,2.541059931486866,0.4921165111638431,3.44,1.31,1.049507098823789,,0.4439785047230894,1.461112979,-0.42,1806.549074889868,294.2456932353785,1856.461847146501,3800.0,14.01,2062.1550660792946,387.23136555876937,2089.847817948797,4300.0,20.28,2229.548672566372,2224.751380184445,135.68032387140204,2267.0,1738.0,12.343750186700122,12.243617676133086,1.494669581623162,14.53413,7.646236,-0.3176125616668438
EZEQUX_w_CO2,5.20704845814978,3.9340996159948336,2.90925056767086,12.0,1.0,10.317180616740089,6.382534709553922,6.3193859469978,16.0,1.0,1.753303964757709,1.6686450403768147,0.5062822166892913,3.0,1.0,2.589559471365639,2.541059931486866,0.4921165111638431,3.44,1.31,1.049507098823789,,0.4439785047230894,1.461112979,-0.42,1806.549074889868,294.2456932353785,1856.461847146501,3800.0,14.01,2062.1550660792946,387.23136555876937,2089.847817948797,4300.0,20.28,2229.548672566372,2224.751380184445,135.68032387140204,2267.0,1738.0,12.343750186700122,12.243617676133086,1.494669581623162,14.53413,7.646236,-0.344118138571535
EZESAF_w_CO2,4.744769874476988,3.222086093585368,4.171747455190382,29.0,1.0,9.230125523012552,5.146386928414736,6.554037720710419,16.0,1.0,1.6485355648535565,1.549496142358176,0.5730232072224264,4.0,1.0,2.534016736401673,2.5059633306713143,0.3952391571589181,3.44,1.9,0.9986293499790796,,0.3911508448879259,1.461112979,-0.07,1644.1573221757324,207.0959474400486,1852.1686491000617,3800.0,14.01,1893.509288702929,273.1576601047934,2097.9068297572635,4300.0,20.28,2520.447619047619,2388.44302145176,1273.5585239489,8920.0,2267.0,12.576845611600769,12.495557916777829,1.3792719490728826,14.53413,7.72638,-0.3584429649999189
EZITUE_w_CO2,4.916496945010183,2.957336579936068,7.145787127787433,56.0,1.0,8.386965376782078,4.335012371897467,6.759541280789952,16.0,1.0,1.625254582484725,1.5009809872851922,0.7484496442745112,6.0,1.0,2.507515274949083,2.463699334534493,0.4484605226751185,3.44,0.89,0.9105041532566192,,0.4332643256424313,1.461112979,-0.07,1342.1437067209774,137.52021815528195,1784.9110983478718,3800.0,14.01,1540.626802443992,183.49555196184428,2016.6964960474395,4300.0,20.28,2323.180790960452,2312.2381586397146,258.2178186936366,3510.0,2267.0,12.750478314329188,12.62956561691836,1.5473617291580553,14.53413,5.2116646,-0.4191787400001366
EZIVAM_w_CO2,4.6232179226069245,2.9387111098081053,5.127557295645445,38.0,1.0,8.386965376782078,4.335012371897467,6.759541280789952,16.0,1.0,1.6089613034623218,1.496528765348633,0.6585186273877385,5.0,1.0,2.508492871690428,2.466319595043668,0.4449853763702837,3.44,0.95,0.9089960473503056,,0.4360795139725555,1.461112979,-0.07,1342.9583706720975,137.62958355886516,1784.766156738095,3800.0,14.01,1532.6756822810592,182.72460906914296,2015.2673768372,4300.0,20.28,2283.406779661017,2282.269705177891,75.40874351230096,2630.0,2267.0,12.75835127318866,12.64782423252999,1.5097566138607847,14.53413,5.69486745,-0.3965654357141699
EZOFEF_w_CO2,5.412186379928316,3.396063351359074,5.559582307583598,28.0,1.0,9.197132616487457,5.103428754749934,6.618145390435009,16.0,1.0,1.6989247311827955,1.575613822435138,0.6844658263586902,4.0,1.0,2.567562724014337,2.528752246576938,0.4658416003357067,3.44,1.91,1.0393568356164875,,0.3662478386560307,1.461112979,-0.07,1413.4253763440863,164.67633302179107,1775.3314302287877,3800.0,14.01,1659.3568458781365,224.65178086880417,2028.156120314348,4300.0,20.28,2998.119266055046,2635.616400844185,2078.660064723112,8908.0,2267.0,12.573009744687514,12.461957085758767,1.5537018599623276,14.53413,7.639878,0.6205697899999579
EZUCIM_w_CO2,5.374149659863946,3.678459546915266,4.9034360912947,30.0,1.0,10.054421768707485,6.031465153959109,6.350084163484421,16.0,1.0,1.727891156462585,1.6252709739602211,0.6011080825680142,4.0,1.0,2.5735374149659864,2.53915064471956,0.4296649584167608,3.44,1.65,0.9244277687959184,,0.5143854180668845,1.461112979,-0.62,1613.8666666666663,221.7813279279108,1844.305738375797,3800.0,14.01,1842.5496598639456,290.4811822206031,2077.8359418523937,4300.0,20.28,2566.876923076923,2432.836119439232,1171.0568206367118,7140.0,2267.0,12.618029161807456,12.54117553079044,1.3724818883325136,14.53413,9.394197,-0.3641875716666238
EZULAO_w_CO2,6.8979591836734695,4.4662405918904575,8.83925589711377,48.0,1.0,11.142857142857142,7.491110235314692,5.848425568702492,16.0,1.0,1.877551020408164,1.7520674179449829,0.7728202542351628,5.0,1.0,2.610816326530612,2.5708710644060813,0.4670569459432677,3.44,1.69,1.097439537653061,,0.4522183353381538,1.461112979,-0.72,1977.644081632653,376.0590759501502,1863.154287271792,3800.0,14.01,2259.701224489796,496.6777104097157,2091.251281355239,4300.0,20.28,2739.814814814815,2503.400752541084,1671.6528090050865,8650.0,2267.0,12.221563371355591,12.147377390035436,1.326258311052438,13.618055,8.99382,-0.3503593175000503
FABGUM_w_CO2,6.367816091954023,3.584065407502075,9.31210427535814,47.0,1.0,9.402298850574711,5.362251103945674,6.465575989515983,16.0,1.0,1.7701149425287357,1.6165993932113816,0.8536756150633169,5.0,1.0,2.5483908045977004,2.5202331369353783,0.383630190592236,3.44,1.93,0.7143382679655171,,0.5341809062191359,1.461112979,-0.07,1172.5383908045978,134.5653163965112,1686.9896897005715,3800.0,14.01,1378.4597701149428,176.3921254243677,1920.3292230563195,4300.0,20.28,3401.206896551724,2800.401768912944,2835.5172413793102,10490.0,2267.0,12.90824451943062,12.771742525251172,1.7330814534235737,14.53413,7.576234,-0.2607936280000331
FAFMAC_w_CO2,5.0920245398773005,2.802672493451241,7.457700607776235,47.0,1.0,7.889570552147239,3.9005109685622674,6.811219664091524,16.0,1.0,1.607361963190184,1.470184600459704,0.7629100150532425,5.0,1.0,2.5003067484662576,2.4703613816148287,0.4057114077718002,3.44,1.93,0.887512472374233,,0.4730420408286242,2.07710426,-0.07,1014.9825766871162,93.90241911409557,1626.015196894169,3800.0,14.01,1186.158773006135,128.31830216922918,1844.903788374676,4300.0,20.28,2913.204081632653,2538.6619200336504,2260.515138866485,10490.0,1960.0,12.899551668565396,12.80399014547282,1.4633810439249442,14.53413,7.576234,-0.093244205999963
FAGQAI_w_CO2,5.498881431767338,3.99572762527575,4.594459614741399,29.0,1.0,10.65324384787472,6.952128081501334,5.90401463466259,16.0,1.0,1.7852348993288591,1.691600933643803,0.5742080439250319,4.0,1.0,2.5381431767337808,2.5144346130137927,0.3642655533682384,3.44,1.9,1.1473176099888145,1.1166990741025036,0.2460219095319563,1.461112979,0.75419519,2299.13744966443,511.2212352651075,1823.313735701067,3800.0,14.01,2650.65682326622,657.2968775321448,2052.211325777166,4300.0,20.28,2555.216606498195,2405.602901638178,1354.4136261759757,8920.0,2267.0,12.056840675535213,11.978183134047406,1.3379899840421008,13.618055,7.72638,-0.6756767479996597
FAGREM_w_CO2,7.899441340782123,5.520788638779926,7.3241736217113615,30.0,1.0,12.145251396648044,8.995809590621302,5.331587887869191,16.0,1.0,2.0,1.879846060313844,0.7323338372368241,4.0,1.0,2.6953631284916204,2.632132666261899,0.5743077027268932,3.44,1.65,1.0675628461731843,,0.5811504465441089,1.461112979,-0.62,1631.8972067039106,303.5062902325201,1808.2438567041777,3800.0,14.01,1891.9584357541903,420.3234228005443,2021.9490401874305,4300.0,20.28,3143.044943820225,2786.2748770684443,1871.2328202666208,7140.0,2267.0,12.27544845357801,12.187573631966622,1.435028028298747,13.618055,9.394197,-0.0918925200000103
FAGXIX_w_CO2,5.836990595611285,4.067853024438474,5.4004305851120575,30.0,1.0,10.65203761755486,6.863190549254944,6.015751574657094,16.0,1.0,1.7993730407523512,1.6955525354397791,0.6213542561408075,4.0,1.0,2.559090909090909,2.524176963791702,0.4339749800064368,3.44,1.65,1.0823935640407525,,0.4222908146422376,1.461112979,-0.62,2051.67724137931,390.9746505191858,1859.8994059210213,3800.0,14.01,2342.1775548589344,509.9491035335862,2088.9265941193576,4300.0,20.28,2590.07182320442,2446.157689095066,1212.4164266152573,7140.0,2267.0,12.204652134087072,12.137651705397202,1.2722488575359527,13.618055,9.394197,-0.5024046837499441
FAHPOV_w_CO2,6.033426183844012,4.168800537441971,5.740827463042992,30.0,1.0,10.735376044568245,7.004576229227457,5.94258994685127,16.0,1.0,1.8217270194986075,1.7137525044929778,0.6433515335154119,4.0,1.0,2.55016713091922,2.514928911980993,0.4335941325579767,3.44,1.65,1.0723468050947076,,0.4436307133052939,1.461112979,-0.62,2085.757771587744,416.118649305048,1853.2434177748896,3800.0,14.01,2383.2804456824515,541.87297764481,2079.343967126246,4300.0,20.28,2640.0526315789475,2475.1117251787136,1295.653197331845,7140.0,2267.0,12.157012333067945,12.088520270523698,1.2842026781120792,13.618055,9.394197,-0.4110927499996251
FAKLIO_w_CO2,5.907692307692308,4.6748389889440505,4.002780098969971,25.0,1.0,11.63076923076923,8.56226659184714,5.234704402114296,16.0,1.0,1.876923076923077,1.7977019463910835,0.5408737178845214,4.0,1.0,2.572461538461538,2.547671433151751,0.3486811669892966,3.44,1.55,0.8737093053076921,,0.5686067869499272,1.461112979,-0.52,2225.728,540.7763230486838,1826.9333431579144,3800.0,14.01,2540.308923076924,663.7891704148456,2059.358083902788,4300.0,20.28,2533.8205128205127,2409.9548649619105,1147.638419600584,7470.0,2267.0,12.251163341483448,12.137562715330947,1.621010861616562,14.53413,7.434038,0.0406012359999862
FAKLOU_w_CO2,6.615384615384615,4.769618227176338,7.669504662958875,48.0,1.0,11.784615384615384,8.705451612883268,5.169413916169451,16.0,1.0,1.907692307692308,1.8100873580092067,0.6730659339762263,5.0,1.0,2.576769230769231,2.554459115085651,0.3366811214113331,3.44,1.69,0.8675554591538459,,0.5845168285600497,1.461112979,-0.72,2197.2732307692304,525.3827467409419,1844.833253233813,3800.0,14.01,2500.4935384615387,647.4825752798326,2075.408417353025,4300.0,20.28,2594.333333333333,2428.149067192833,1407.9139020393095,8650.0,2267.0,12.29915663379114,12.20890458644991,1.4959453605133444,14.53413,8.99382,-0.2177774079999722
FAKLUA_w_CO2,6.061538461538461,4.701138038867832,4.758399611624197,30.0,1.0,11.784615384615384,8.705451612883268,5.169413916169451,16.0,1.0,1.876923076923077,1.7977019463910835,0.5408737178845214,4.0,1.0,2.5755384615384616,2.552577114098409,0.3399775140493435,3.44,1.65,0.8706323822307691,,0.5763580273281862,1.461112979,-0.62,2200.302769230769,527.8670913150917,1842.2773460187443,3800.0,14.01,2504.801230769231,650.0035622284082,2072.5158397386776,4300.0,20.28,2516.897435897436,2404.377374333201,1074.8495134948391,7140.0,2267.0,12.311475926098831,12.225277171138451,1.470100099190773,14.53413,9.394197,-0.2143550800000297
FAKMAH_w_CO2,5.874015748031496,4.626353906544901,4.041111810030664,25.0,1.0,11.543307086614174,8.445614449038274,5.262788556828669,16.0,1.0,1.874015748031496,1.793179218639805,0.5468899324152863,4.0,1.0,2.558976377952757,2.535633689470557,0.3352794924010057,3.44,1.55,0.8614004812677171,,0.5693661740945544,1.461112979,-0.52,2247.52,552.086970340981,1822.723165995077,3800.0,14.01,2565.03748031496,674.981159281893,2054.6547930326974,4300.0,20.28,2537.285714285714,2411.869525146494,1154.6610775814836,7470.0,2267.0,12.2374396566366,12.122742901717132,1.6286204226056331,14.53413,7.434038,0.493316152000034
FAKNIR_w_CO2,5.842424242424243,3.850802102979043,7.139265317563413,48.0,1.0,10.351515151515152,6.41295309405619,6.217088922800836,16.0,1.0,1.7696969696969698,1.657508695207937,0.6842314195105065,5.0,1.0,2.5752121212121213,2.541662460801106,0.4301762681404658,3.44,1.69,1.059215929969697,,0.426040596761377,1.461112979,-0.72,1894.2689696969687,308.7588440121041,1873.4090147201423,3800.0,14.01,2158.355393939394,404.389121713096,2108.597506254435,4300.0,20.28,2567.3764705882354,2414.455833209794,1351.6941176470596,8650.0,2267.0,12.36476538172788,12.294497694794398,1.302731975966381,14.53413,8.99382,-0.4130594928572658
FALDAA_w_CO2,5.358600583090379,3.3437116577322947,7.108261552460776,48.0,1.0,9.346938775510203,5.296398103216847,6.478876708086357,16.0,1.0,1.696793002915452,1.577515630121202,0.7008251536066018,5.0,1.0,2.5093586005830906,2.4810232369168603,0.3932775446052736,3.44,1.69,1.0173207518746357,,0.4168430740185041,1.461112979,-0.72,1810.3027405247808,255.5289544205792,1873.365245623107,3800.0,14.01,2061.989271137026,334.42701940935774,2110.355678637417,4300.0,20.28,2569.153846153846,2415.356301120624,1355.489230224437,8650.0,2267.0,12.417538445369845,12.347622735955428,1.2986822194709975,14.53413,8.99382,-0.309141301666538
FALLOT_w_CO2,17.264367816091955,13.366469584813348,14.834303031805169,74.0,6.0,14.045977011494251,13.744276595710256,2.518474478850432,16.0,6.0,2.9195402298850577,2.773943698164811,0.9967578569507493,6.0,2.0,2.543333333333333,2.5141353877906347,0.3768461580272822,3.44,1.9,1.2961401602873568,,0.7613583324232553,2.07710426,-0.07,1317.818850574713,579.4137381364106,1451.897074732596,3800.0,54.8,1977.03448275862,934.331439611261,1827.5706847375527,5828.0,77.36,4651.869565217391,3295.7045491426707,4619.522329008071,19250.0,1960.0,10.779374781609198,10.550434353497767,2.234463678291558,14.53413,7.72638,-0.2725202549999607
